k,spectral_gap,entropy,avg_path
0.2,0.863997877045246,4.52711910165746,0.010687586459726318
0.202,0.8629852680163453,4.52707674276366,0.010684124876282215
0.20400000000000001,0.8619777674372872,4.5270349674289,0.010680536565556049
0.20600000000000002,0.8609753411978722,4.526993774408723,0.01067683379906045
0.20800000000000002,0.859977955573469,4.5269531623307735,0.010672970121368832
0.21000000000000002,0.8589855772174696,4.526913129700296,0.010669010037035692
0.21200000000000002,0.8579981731539613,4.526873674905404,0.01066492856877824
0.21400000000000002,0.8570157107705942,4.526834796222136,0.010660785809864544
0.21600000000000003,0.8560381578116569,4.52679649181936,0.010656560929042387
0.21800000000000003,0.8550654823713247,4.526758759763449,0.010652230445050667
0.22000000000000003,0.854097652887103,4.526721598022792,0.010647801112942116
0.22200000000000003,0.8531346381334486,4.526685004472157,0.010643302524893549
0.22400000000000003,0.852176407215558,4.526648976896846,0.010638716603222588
0.22600000000000003,0.8512229295633169,4.526613512996733,0.010633990540548161
0.22800000000000004,0.8502741749254262,4.526578610390139,0.01062917244774769
0.23000000000000004,0.8493301133636612,4.526544266617548,0.010624286262047594
0.23200000000000004,0.8483907152472979,4.526510479145202,0.010619263322692972
0.23400000000000004,0.8474559512476809,4.52647724536856,0.010614125197115774
0.23600000000000004,0.8465257923329217,4.526444562615617,0.010608902572518376
0.23800000000000004,0.8456002097627495,4.526412428150113,0.010603646938136249
0.24000000000000005,0.8446791750834808,4.526380839174621,0.010598347038475278
0.24200000000000005,0.8437626601231224,4.526349792833518,0.010593008047686384
0.24400000000000005,0.8428506369865901,4.526319286215841,0.010587646861266214
0.24600000000000005,0.8419430780510613,4.5262893163580635,0.010582256071626599
0.24800000000000005,0.8410399559614313,4.526259880246737,0.010576834087886924
0.25000000000000006,0.8401412436258882,4.526230974821058,0.010571334823161459
0.25200000000000006,0.8392469142115918,4.526202596975341,0.01056577394267539
0.25400000000000006,0.8383569411404543,4.526174743561389,0.010560151420242294
0.25600000000000006,0.8374712980850478,4.526147411390799,0.010554437930891513
0.25800000000000006,0.8365899589645703,4.526120597237149,0.0105487065115423
0.26000000000000006,0.8357128979409425,4.526094297838157,0.010542936639049323
0.26200000000000007,0.8348400894149832,4.526068509897712,0.01053713968380236
0.26400000000000007,0.8339715080226741,4.526043230087864,0.010531339331760144
0.26600000000000007,0.8331071286315163,4.52601845505073,0.0105255249161531
0.26800000000000007,0.8322469263369733,4.525994181400337,0.0105197176036645
0.2700000000000001,0.8313908764589868,4.52597040572439,0.010513910622182474
0.2720000000000001,0.8305389545385866,4.525947124585997,0.010508116483470062
0.2740000000000001,0.8296911363345716,4.525924334525301,0.010502336377757906
0.2760000000000001,0.8288473978202526,4.52590203206108,0.010496558510009114
0.2780000000000001,0.8280077151803025,4.525880213692289,0.010490785029373761
0.2800000000000001,0.8271720648076402,4.5258588758995275,0.010485024734633584
0.2820000000000001,0.8263404233004048,4.525838015146477,0.010479280365547619
0.2840000000000001,0.8255127674589979,4.525817627881268,0.010473536464069658
0.2860000000000001,0.8246890742831786,4.525797710537817,0.010467806140626064
0.2880000000000001,0.8238693209692306,4.525778259537107,0.010462089817911547
0.2900000000000001,0.8230534849071918,4.525759271288412,0.010456374745239186
0.2920000000000001,0.8222415436781361,4.525740742190507,0.01045065574548899
0.2940000000000001,0.8214334750515244,4.525722668632799,0.010444947169525121
0.2960000000000001,0.8206292569826008,4.525705046996446,0.010439268873453682
0.2980000000000001,0.8198288676098526,4.525687873655428,0.010433603458593638
0.3000000000000001,0.8190322852525197,4.525671144977573,0.010427953006109554
0.3020000000000001,0.8182394884081556,4.525654857325554,0.0104223200224556
0.3040000000000001,0.8174504557502378,4.525639007057848,0.010416703581595028
0.3060000000000001,0.8166651661258381,4.525623590529664,0.010411095909387956
0.3080000000000001,0.815883598553323,4.525608604093832,0.010405503721379935
0.3100000000000001,0.8151057322201124,4.525594044101672,0.010399922105292985
0.3120000000000001,0.8143315464804902,4.5255799069038085,0.010394366932236917
0.3140000000000001,0.813561020853435,4.525566188850984,0.010388840385562967
0.3160000000000001,0.8127941350205228,4.5255528862948395,0.010383331567255896
0.3180000000000001,0.8120308688238517,4.5255399955886295,0.010377831495180598
0.3200000000000001,0.8112712022640136,4.525527513087969,0.01037235611352087
0.3220000000000001,0.8105151154981048,4.525515435151511,0.010366915059754872
0.3240000000000001,0.8097625888377864,4.52550375814161,0.010361496584538917
0.3260000000000001,0.8090136027473476,4.525492478424987,0.010356096372613638
0.3280000000000001,0.808268137841866,4.525481592373314,0.010350718969971726
0.3300000000000001,0.8075261748853348,4.525471096363846,0.01034536405411609
0.33200000000000013,0.8067876947888744,4.52546098677997,0.010340035663988056
0.33400000000000013,0.8060526786089635,4.525451260011776,0.010334735099029152
0.33600000000000013,0.8053211075456899,4.525441912456584,0.01032946986252777
0.33800000000000013,0.8045929629410591,4.525432940519459,0.010324231197107353
0.34000000000000014,0.8038682262773096,4.525424340613697,0.010319021664100807
0.34200000000000014,0.8031468791752736,4.5254161091613305,0.010313836932017782
0.34400000000000014,0.8024289033927671,4.525408242593552,0.010308673803439831
0.34600000000000014,0.8017142808230086,4.525400737351175,0.01030353089486503
0.34800000000000014,0.8010029934930457,4.525393589885062,0.010298413521322505
0.35000000000000014,0.8002950235622479,4.52538679665652,0.010293320813266636
0.35200000000000015,0.7995903533208032,4.525380354137711,0.010288257823233109
0.35400000000000015,0.7988889651882345,4.525374258812005,0.010283213380341518
0.35600000000000015,0.7981908417119594,4.525368507174374,0.01027820177954099
0.35800000000000015,0.7974959655658655,4.525363095731723,0.010273213930110922
0.36000000000000015,0.7968043195489132,4.5253580210032185,0.010268248994080456
0.36200000000000015,0.7961158865837619,4.5253532795206395,0.010263305838866721
0.36400000000000016,0.7954306497154174,4.525348867828652,0.010258387045434126
0.36600000000000016,0.7947485921099101,4.525344782485136,0.010253476573270033
0.36800000000000016,0.7940696970529821,4.525341020061451,0.010248591433997438
0.37000000000000016,0.793393947948813,4.52533757714272,0.010243722828198012
0.37200000000000016,0.7927213283187475,4.525334450328086,0.010238859589937213
0.37400000000000017,0.7920518218000685,4.525331636230963,0.010234015113322972
0.37600000000000017,0.7913854121447614,4.525329131479283,0.010229187055515681
0.37800000000000017,0.7907220832183289,4.525326932715715,0.010224375015826091
0.38000000000000017,0.7900618189986002,4.525325036597899,0.010219582737683546
0.3820000000000002,0.7894046035745728,4.525323439798644,0.010214811491774237
0.3840000000000002,0.7887504211452685,4.525322139006136,0.01021005126321757
0.3860000000000002,0.7880992560186117,4.525321130924129,0.010205309458722538
0.3880000000000002,0.7874510926103154,4.525320412272128,0.010200587739987521
0.3900000000000002,0.7868059154428045,4.525319979785562,0.010195877014268434
0.3920000000000002,0.7861637091441295,4.525319830215951,0.010191194399963856
0.3940000000000002,0.7855244584469178,4.525319960331066,0.010186538437593432
0.3960000000000002,0.7848881481873404,4.525320366915083,0.010181891976483002
0.3980000000000002,0.7842547633040717,4.525321046768719,0.010177265180619637
