k,spectral_gap,entropy,avg_path
0.1,0.9235961027990591,5.109913630004321,5.1185289341956315
0.11,0.9171127653370157,5.109645147743518,5.119520264122144
0.12,0.9110077167536684,5.109399896118616,5.120495961003015
0.13,0.905279093104543,5.109185753419642,5.121442994936018
0.13999999999999999,0.8998473348531542,5.109000708674652,5.122364065541887
0.14999999999999997,0.8946990310049128,5.108847065606061,5.123251799238291
0.15999999999999998,0.8896718971060564,5.108712658074467,5.1241355959722
0.16999999999999998,0.8847194905555098,5.108592613935518,5.125022759937284
0.17999999999999997,0.8799587863403264,5.108492330312821,5.125888891548106
0.18999999999999995,0.8754583176595878,5.108414250263962,5.126721668117588
0.19999999999999996,0.8711386965938261,5.108352589095995,5.127536740883793
0.20999999999999996,0.867060335410188,5.108308977144249,5.128322051134125
0.21999999999999995,0.8632923763560523,5.108287374856399,5.129058200306403
0.22999999999999993,0.8598184164483631,5.108285431126593,5.129749916377164
0.23999999999999994,0.8566175111514509,5.108301535222066,5.130399174682517
0.24999999999999994,0.8536143589612271,5.108331484005134,5.131019673953773
0.2599999999999999,0.8507949696330303,5.10837401516269,5.1316109497249025
0.2699999999999999,0.8481303552697984,5.108426551432933,5.132179934173899
0.2799999999999999,0.845565655299713,5.1084864787835045,5.132734860729829
0.2899999999999999,0.8431034902976385,5.108552510924758,5.133276255284742
0.29999999999999993,0.8407743205092902,5.108625349865557,5.1337949254736275
0.3099999999999999,0.8385537820073016,5.108703230294834,5.134296527667016
0.3199999999999999,0.8364212668758169,5.108784655298213,5.1347858992145445
0.3299999999999999,0.8344142881589145,5.108870315082143,5.135253210768198
0.33999999999999986,0.8325464435353642,5.108960156716153,5.135694602103295
0.34999999999999987,0.8308111137915395,5.10905335190373,5.136111490185716
0.3599999999999999,0.8291773647093944,5.109148338478755,5.1365120913173845
0.3699999999999999,0.8276397720175714,5.109244364301222,5.136898511795662
0.3799999999999999,0.8262274255966926,5.10934209299664,5.137261160739604
0.38999999999999985,0.8249377427672845,5.10944103617911,5.1376006209043705
0.39999999999999986,0.8237690985223894,5.109540852677359,5.137916395636064
0.40999999999999986,0.8226957632192632,5.109640464022274,5.138216052757303
0.4199999999999998,0.8217087423604602,5.109739364582154,5.138501783436654
0.4299999999999998,0.8208210112048091,5.10983754608592,5.138770439648277
0.43999999999999984,0.8200364361774184,5.109934940963425,5.139019919215272
0.44999999999999984,0.8193398769531137,5.110031079209246,5.139254134895677
0.45999999999999985,0.8187533052812785,5.1101261911125455,5.139466546379895
0.4699999999999998,0.8182660926746499,5.110220009987341,5.139658779665974
0.4799999999999998,0.8178473112116702,5.110311861826297,5.139839300120665
0.4899999999999998,0.8175075516198124,5.110401782490599,5.140004977053714
0.4999999999999998,0.8172458719838303,5.1104896864300775,5.140155313745879
0.5099999999999998,0.8170546117350149,5.1105754083442125,5.14029169022306
0.5199999999999998,0.8169206852101613,5.110658660344368,5.140418408524386
